domain_name, problem_name, plan_file, alg, acyc, asymm, time_limit, enc_time, prepro_time, maxsat_time, n_props, n_clauses, n_symm_props, n_symm_clauses, maxsat_result, pop_size, pop_flex
domain-26.pddl,instance-26.pddl,sas_plan.2.lama,MRR_OPSB,ATOM,OP_TYPES,1800000,1416,-943,1637492,112062,1131976,0,76,SATISFIABLE,273,0.698
