domain_name,problem_name,plan_file,alg,acyc,asymm,time_limit,enc_time,prepro_time,maxsat_time,n_props,n_clauses,n_symm_props,n_symm_clauses,maxsat_result,pop_size,pop_flex,
domain-38.pddl,instance-38.pddl,sas_plan.1.lama,MR_OPSB,ATOM,OP_TYPES,1800000,54226572,0,0,104877,27318216,0,126,ENCODER_TIMEOUT,-1,-1
