domain_name, problem_name, plan_file, alg, acyc, asymm, time_limit, enc_time, prepro_time, maxsat_time, n_props, n_clauses, n_symm_props, n_symm_clauses, maxsat_result, pop_size, pop_flex
domain.pddl,instance-10.pddl,sas_plan.6.lama,MRR_OPSB,ATOM,OP_TYPES,1800000,961,1645,1851668,71288,641558,0,114,SATISFIABLE,176,0.238
