domain_name, problem_name, plan_file, alg, acyc, asymm, time_limit, enc_time, prepro_time, maxsat_time, n_props, n_clauses, n_symm_props, n_symm_clauses, maxsat_result, pop_size, pop_flex
domain-1.pddl,instance-1.pddl,sas_plan.1.lama,MR_OPSB,ATOM,OP_TYPES,1800000,461,10,9,36,113,0,0,OPTIMAL,13,0.133
