domain_name,problem_name,plan_file,alg,acyc,asymm,time_limit,enc_time,prepro_time,maxsat_time,n_props,n_clauses,n_symm_props,n_symm_clauses,maxsat_result,pop_size,pop_flex,
domain.pddl,instance-13.pddl,sas_plan.1.lama,MR_OPSB,ATOM,OP_TYPES,1800000,22551,33864,1743175,335061,17385872,0,941,TIMEOUT,-1,-1
