domain_name, problem_name, plan_file, alg, acyc, asymm, time_limit, enc_time, prepro_time, maxsat_time, n_props, n_clauses, n_symm_props, n_symm_clauses, maxsat_result, pop_size, pop_flex
domain.pddl,instance-15.pddl,sas_plan.1.lama,MR_OPSB,ATOM,OP_TYPES,1800000,1100,3804,1386,10370,915645,0,2,OPTIMAL,2343,0.507
