domain_name, problem_name, plan_file, alg, acyc, asymm, time_limit, enc_time, prepro_time, maxsat_time, n_props, n_clauses, n_symm_props, n_symm_clauses, maxsat_result, pop_size, pop_flex
domain-20.pddl,instance-20.pddl,sas_plan.2.lama,MR_OPSB,ATOM,OP_TYPES,1800000,1355,251,54195671,9444,112203,0,1,OPTIMAL,794,0.078
