domain_name, problem_name, plan_file, alg, acyc, asymm, time_limit, enc_time, prepro_time, maxsat_time, n_props, n_clauses, n_symm_props, n_symm_clauses, maxsat_result, pop_size, pop_flex
domain.pddl,instance-8.pddl,sas_plan.1.lama,MRR_OPSB,ATOM,OP_TYPES,1800000,5996,21459,1716109,847449,7529563,0,546,SATISFIABLE,86,0.974
