domain_name, problem_name, plan_file, alg, acyc, asymm, time_limit, enc_time, prepro_time, maxsat_time, n_props, n_clauses, n_symm_props, n_symm_clauses, maxsat_result, pop_size, pop_flex
domain-23.pddl,instance-23.pddl,sas_plan.2.lama,MRR_OPSB,ATOM,OP_TYPES,1800000,4142,13816,-52457063,27677,3954205,0,31,SATISFIABLE,5596,0.543
