domain_name, problem_name, plan_file, alg, acyc, asymm, time_limit, enc_time, prepro_time, maxsat_time, n_props, n_clauses, n_symm_props, n_symm_clauses, maxsat_result, pop_size, pop_flex
domain-31.pddl,instance-31.pddl,sas_plan.2.lama,MRR_OPSB,ATOM,OP_TYPES,1800000,869,210,50,5102,106356,0,2,OPTIMAL,873,0.077
