domain_name, problem_name, plan_file, alg, acyc, asymm, time_limit, enc_time, prepro_time, maxsat_time, n_props, n_clauses, n_symm_props, n_symm_clauses, maxsat_result, pop_size, pop_flex
domain.pddl,instance-1.pddl,sas_plan.2.lama,MR_OPSB,ATOM,OP_TYPES,1800000,559,23,10,595,9793,0,1,OPTIMAL,124,0.347
