domain_name,problem_name,plan_file,alg,acyc,asymm,time_limit,enc_time,prepro_time,maxsat_time,n_props,n_clauses,n_symm_props,n_symm_clauses,maxsat_result,pop_size,pop_flex,
domain.pddl,instance-8.pddl,sas_plan.1.lama,MRR_OPSB,ATOM,OP_TYPES,1800000,7586,16402,1613688,524462,7407280,0,1691,TIMEOUT,-1,-1
