domain_name,problem_name,plan_file,alg,acyc,asymm,time_limit,enc_time,prepro_time,maxsat_time,n_props,n_clauses,n_symm_props,n_symm_clauses,maxsat_result,pop_size,pop_flex,
domain.pddl,instance-3.pddl,sas_plan.1.lama,MRR_OPSB,ATOM,OP_TYPES,1800000,66751,308325,1284745,6941708,74936218,0,14625,TIMEOUT,-1,-1
