domain_name,problem_name,plan_file,alg,acyc,asymm,time_limit,enc_time,prepro_time,maxsat_time,n_props,n_clauses,n_symm_props,n_symm_clauses,maxsat_result,pop_size,pop_flex,
domain-9.pddl,instance-9.pddl,sas_plan.2.lama,MR_OPSB,ATOM,OP_TYPES,1800000,54196113,0,0,2331,45788,0,0,ENCODER_TIMEOUT,-1,-1
