domain_name, problem_name, plan_file, alg, acyc, asymm, time_limit, enc_time, prepro_time, maxsat_time, n_props, n_clauses, n_symm_props, n_symm_clauses, maxsat_result, pop_size, pop_flex
domain-28.pddl,instance-28.pddl,sas_plan.1.lama,MR_OPSB,ATOM,OP_TYPES,1800000,2493,617,1796057,10744,389348,0,3,SATISFIABLE,2375,0.017
