domain_name, problem_name, plan_file, alg, acyc, asymm, time_limit, enc_time, prepro_time, maxsat_time, n_props, n_clauses, n_symm_props, n_symm_clauses, maxsat_result, pop_size, pop_flex
domain.pddl,instance-5.pddl,sas_plan.3.lama,MRR_OPSB,ATOM,OP_TYPES,1800000,619,105,536255,5525,61379,0,81,OPTIMAL,104,0.453
